ProductTitle;ProductId;SkuId;TermDuration;BillingPlan;Segment;Currency;UnitPrice;ERP Price;CD ID;Unique CD ID
Microsoft Viva (Education Faculty Pricing);CFQ7TTC0J7V7;6;P1Y;Annual;Education;GBP;16,8;21;CFQ7TTC0J7V7-6-P1Y-Annual-Education;CFQ7TTC0J7V7-6-P1Y-Annual-Education
Minecraft Education per user (Education Faculty Pricing);CFQ7TTC0LFHZ;4;P1Y;Annual;Education;GBP;3,17;3,96;CFQ7TTC0LFHZ-4-P1Y-Annual-Education;CFQ7TTC0LFHZ-4-P1Y-Annual-Education
Minecraft Education per user (Education Faculty Pricing);CFQ7TTC0LFHZ;4;P1Y;Monthly;Education;GBP;3,36;4,2;CFQ7TTC0LFHZ-4-P1Y-Monthly-Education;CFQ7TTC0LFHZ-4-P1Y-Monthly-Education
Minecraft Education per user (Education Student Pricing);CFQ7TTC0J1RM;5;P1Y;Monthly;Education;GBP;3,36;4,2;CFQ7TTC0J1RM-5-P1Y-Monthly-Education;CFQ7TTC0J1RM-5-P1Y-Monthly-Education
Minecraft Education per user (Education Student Pricing);CFQ7TTC0J1RM;5;P1Y;Annual;Education;GBP;3,17;3,96;CFQ7TTC0J1RM-5-P1Y-Annual-Education;CFQ7TTC0J1RM-5-P1Y-Annual-Education
Multi-Geo Capabilities in Office 365;CFQ7TTC0LHQG;1;P1Y;Annual;Commercial;GBP;14,78;18,48;CFQ7TTC0LHQG-1-P1Y-Annual-Commercial;CFQ7TTC0LHQG-1-P1Y-Annual-Commercial
Multi-Geo Capabilities in Office 365;CFQ7TTC0LHQG;1;P1Y;Monthly;Commercial;GBP;15,48;19,44;CFQ7TTC0LHQG-1-P1Y-Monthly-Commercial;CFQ7TTC0LHQG-1-P1Y-Monthly-Commercial
Office 365 A1 (Education Student Pricing);CFQ7TTC0LHPK;000V;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LHPK-000V-P1M-Monthly-Education;CFQ7TTC0LHPK-000V-P1M-Monthly-Education
Office 365 A1 (Education Faculty Pricing);CFQ7TTC0LHPK;000W;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LHPK-000W-P1M-Monthly-Education;CFQ7TTC0LHPK-000W-P1M-Monthly-Education
Office 365 A1 (Education Student Pricing);CFQ7TTC0LHPK;000V;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LHPK-000V-P1Y-Monthly-Education;CFQ7TTC0LHPK-000V-P1Y-Monthly-Education
Office 365 A1 (Education Faculty Pricing);CFQ7TTC0LHPK;000W;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LHPK-000W-P1Y-Annual-Education;CFQ7TTC0LHPK-000W-P1Y-Annual-Education
Office 365 A1 (Education Faculty Pricing);CFQ7TTC0LHPK;000W;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LHPK-000W-P1Y-Monthly-Education;CFQ7TTC0LHPK-000W-P1Y-Monthly-Education
Office 365 A1 (Education Student Pricing);CFQ7TTC0LHPK;000V;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LHPK-000V-P1Y-Annual-Education;CFQ7TTC0LHPK-000V-P1Y-Annual-Education
Office 365 A3 (Education Student Pricing);CFQ7TTC0LHPP;000K;P1M;Monthly;Education;GBP;2,11;2,64;CFQ7TTC0LHPP-000K-P1M-Monthly-Education;CFQ7TTC0LHPP-000K-P1M-Monthly-Education
Office 365 A3 (Education Faculty Pricing);CFQ7TTC0LHPP;000H;P1Y;Annual;Education;GBP;27,84;34,8;CFQ7TTC0LHPP-000H-P1Y-Annual-Education;CFQ7TTC0LHPP-000H-P1Y-Annual-Education
Office 365 A3 Student use benefit (Education Student Pricing);CFQ7TTC0LHPP;000J;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LHPP-000J-P1Y-Monthly-Education;CFQ7TTC0LHPP-000J-P1Y-Monthly-Education
Office 365 A3 (Education Faculty Pricing);CFQ7TTC0LHPP;000H;P1Y;Monthly;Education;GBP;29,28;36,6;CFQ7TTC0LHPP-000H-P1Y-Monthly-Education;CFQ7TTC0LHPP-000H-P1Y-Monthly-Education
Office 365 A3 Student use benefit (Education Student Pricing);CFQ7TTC0LHPP;000J;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LHPP-000J-P1M-Monthly-Education;CFQ7TTC0LHPP-000J-P1M-Monthly-Education
Office 365 A3 (Education Student Pricing);CFQ7TTC0LHPP;000K;P1Y;Monthly;Education;GBP;22,2;27,72;CFQ7TTC0LHPP-000K-P1Y-Monthly-Education;CFQ7TTC0LHPP-000K-P1Y-Monthly-Education
Office 365 A3 Student use benefit (Education Student Pricing);CFQ7TTC0LHPP;000J;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LHPP-000J-P1Y-Annual-Education;CFQ7TTC0LHPP-000J-P1Y-Annual-Education
Office 365 A3 (Education Faculty Pricing);CFQ7TTC0LHPP;000H;P1M;Monthly;Education;GBP;2,78;3,48;CFQ7TTC0LHPP-000H-P1M-Monthly-Education;CFQ7TTC0LHPP-000H-P1M-Monthly-Education
Office 365 A3 (Education Student Pricing);CFQ7TTC0LHPP;000K;P1Y;Annual;Education;GBP;21,12;26,4;CFQ7TTC0LHPP-000K-P1Y-Annual-Education;CFQ7TTC0LHPP-000K-P1Y-Annual-Education
Office 365 A5 with Calling Minutes (Education Student Pricing);CFQ7TTC0LHPM;001C;P1Y;Monthly;Education;GBP;54,48;68,04;CFQ7TTC0LHPM-001C-P1Y-Monthly-Education;CFQ7TTC0LHPM-001C-P1Y-Monthly-Education
Office 365 A5 Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001J;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LHPM-001J-P1Y-Monthly-Education;CFQ7TTC0LHPM-001J-P1Y-Monthly-Education
Office 365 A5 without Audio Conferencing Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001H;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LHPM-001H-P1Y-Annual-Education;CFQ7TTC0LHPM-001H-P1Y-Annual-Education
Office 365 A5 without Audio Conferencing (Education Student Pricing);CFQ7TTC0LHPM;001B;P1Y;Monthly;Education;GBP;54,48;68,04;CFQ7TTC0LHPM-001B-P1Y-Monthly-Education;CFQ7TTC0LHPM-001B-P1Y-Monthly-Education
Office 365 A5 without Audio Conferencing Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001H;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LHPM-001H-P1Y-Monthly-Education;CFQ7TTC0LHPM-001H-P1Y-Monthly-Education
Office 365 A5 Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001J;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LHPM-001J-P1M-Monthly-Education;CFQ7TTC0LHPM-001J-P1M-Monthly-Education
Office 365 A5 (Education Student Pricing);CFQ7TTC0LHPM;001G;P1M;Monthly;Education;GBP;5,18;6,48;CFQ7TTC0LHPM-001G-P1M-Monthly-Education;CFQ7TTC0LHPM-001G-P1M-Monthly-Education
Office 365 A5 (Education Faculty Pricing);CFQ7TTC0LHPM;19;P1M;Monthly;Education;GBP;6,91;8,64;CFQ7TTC0LHPM-19-P1M-Monthly-Education;CFQ7TTC0LHPM-19-P1M-Monthly-Education
Office 365 A5 with Calling Minutes (Education Student Pricing);CFQ7TTC0LHPM;001C;P1Y;Annual;Education;GBP;51,84;64,8;CFQ7TTC0LHPM-001C-P1Y-Annual-Education;CFQ7TTC0LHPM-001C-P1Y-Annual-Education
Office 365 A5 without Audio Conferencing (Education Faculty Pricing);CFQ7TTC0LHPM;001D;P1M;Monthly;Education;GBP;6,91;8,64;CFQ7TTC0LHPM-001D-P1M-Monthly-Education;CFQ7TTC0LHPM-001D-P1M-Monthly-Education
Office 365 A5 with Calling Minutes (Education Faculty Pricing);CFQ7TTC0LHPM;001M;P1M;None;Education;GBP;0;0;CFQ7TTC0LHPM-001M-P1M-None-Education;CFQ7TTC0LHPM-001M-P1M-None-Education
Office 365 A5 with Calling Minutes (Education Student Pricing);CFQ7TTC0LHPM;001N;P1M;None;Education;GBP;0;0;CFQ7TTC0LHPM-001N-P1M-None-Education;CFQ7TTC0LHPM-001N-P1M-None-Education
Office 365 A5 with Calling Minutes (Education Student Pricing);CFQ7TTC0LHPM;001C;P1M;Monthly;Education;GBP;5,18;6,48;CFQ7TTC0LHPM-001C-P1M-Monthly-Education;CFQ7TTC0LHPM-001C-P1M-Monthly-Education
Office 365 A5 without Audio Conferencing (Education Faculty Pricing);CFQ7TTC0LHPM;001D;P1Y;Annual;Education;GBP;69,12;86,4;CFQ7TTC0LHPM-001D-P1Y-Annual-Education;CFQ7TTC0LHPM-001D-P1Y-Annual-Education
Office 365 A5 without Audio Conferencing (Education Student Pricing);CFQ7TTC0LHPM;001B;P1M;Monthly;Education;GBP;5,18;6,48;CFQ7TTC0LHPM-001B-P1M-Monthly-Education;CFQ7TTC0LHPM-001B-P1M-Monthly-Education
Office 365 A5 (Education Student Pricing);CFQ7TTC0LHPM;001G;P1Y;Annual;Education;GBP;51,84;64,8;CFQ7TTC0LHPM-001G-P1Y-Annual-Education;CFQ7TTC0LHPM-001G-P1Y-Annual-Education
Office 365 A5 (Education Student Pricing);CFQ7TTC0LHPM;001G;P1Y;Monthly;Education;GBP;54,48;68,04;CFQ7TTC0LHPM-001G-P1Y-Monthly-Education;CFQ7TTC0LHPM-001G-P1Y-Monthly-Education
Office 365 A5 with Calling Minutes (Education Faculty Pricing);CFQ7TTC0LHPM;001F;P1Y;Annual;Education;GBP;69,12;86,4;CFQ7TTC0LHPM-001F-P1Y-Annual-Education;CFQ7TTC0LHPM-001F-P1Y-Annual-Education
Office 365 A5 without Audio Conferencing (Education Faculty Pricing);CFQ7TTC0LHPM;001D;P1Y;Monthly;Education;GBP;72,6;90,72;CFQ7TTC0LHPM-001D-P1Y-Monthly-Education;CFQ7TTC0LHPM-001D-P1Y-Monthly-Education
Office 365 A5 (Education Faculty Pricing);CFQ7TTC0LHPM;19;P1Y;Monthly;Education;GBP;72,6;90,72;CFQ7TTC0LHPM-19-P1Y-Monthly-Education;CFQ7TTC0LHPM-19-P1Y-Monthly-Education
Office 365 A5 without Audio Conferencing Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001H;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LHPM-001H-P1M-Monthly-Education;CFQ7TTC0LHPM-001H-P1M-Monthly-Education
Office 365 A5 with Calling Minutes (Education Faculty Pricing);CFQ7TTC0LHPM;001F;P1Y;Monthly;Education;GBP;72,6;90,72;CFQ7TTC0LHPM-001F-P1Y-Monthly-Education;CFQ7TTC0LHPM-001F-P1Y-Monthly-Education
Office 365 A5 without Audio Conferencing (Education Student Pricing);CFQ7TTC0LHPM;001B;P1Y;Annual;Education;GBP;51,84;64,8;CFQ7TTC0LHPM-001B-P1Y-Annual-Education;CFQ7TTC0LHPM-001B-P1Y-Annual-Education
Office 365 A5 with Calling Minutes (Education Faculty Pricing);CFQ7TTC0LHPM;001F;P1M;Monthly;Education;GBP;6,91;8,64;CFQ7TTC0LHPM-001F-P1M-Monthly-Education;CFQ7TTC0LHPM-001F-P1M-Monthly-Education
Office 365 A5 (Education Faculty Pricing);CFQ7TTC0LHPM;19;P1Y;Annual;Education;GBP;69,12;86,4;CFQ7TTC0LHPM-19-P1Y-Annual-Education;CFQ7TTC0LHPM-19-P1Y-Annual-Education
Office 365 A5 Student use benefit (Education Student Pricing);CFQ7TTC0LHPM;001J;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LHPM-001J-P1Y-Annual-Education;CFQ7TTC0LHPM-001J-P1Y-Annual-Education
Office 365 Data Loss Prevention;CFQ7TTC0LHSW;1;P1Y;Annual;Commercial;GBP;22,08;27,6;CFQ7TTC0LHSW-1-P1Y-Annual-Commercial;CFQ7TTC0LHSW-1-P1Y-Annual-Commercial
Office 365 Data Loss Prevention;CFQ7TTC0LHSW;1;P1Y;Monthly;Commercial;GBP;23,16;29,04;CFQ7TTC0LHSW-1-P1Y-Monthly-Commercial;CFQ7TTC0LHSW-1-P1Y-Monthly-Commercial
Office 365 Data Loss Prevention (Non-Profit Pricing);CFQ7TTC0LHSW;9;P1Y;Annual;Charity;GBP;6,26;6,96;CFQ7TTC0LHSW-9-P1Y-Annual-Charity;CFQ7TTC0LHSW-9-P1Y-Annual-Charity
Office 365 Data Loss Prevention (Non-Profit Pricing);CFQ7TTC0LHSW;9;P1Y;Monthly;Charity;GBP;6,6;7,32;CFQ7TTC0LHSW-9-P1Y-Monthly-Charity;CFQ7TTC0LHSW-9-P1Y-Monthly-Charity
Office 365 Data Loss Prevention;CFQ7TTC0LHSW;1;P1M;Monthly;Commercial;GBP;2,21;2,76;CFQ7TTC0LHSW-1-P1M-Monthly-Commercial;CFQ7TTC0LHSW-1-P1M-Monthly-Commercial
Office 365 Data Loss Prevention (Non-Profit Pricing);CFQ7TTC0LHSW;9;P1M;Monthly;Charity;GBP;0,63;0,7;CFQ7TTC0LHSW-9-P1M-Monthly-Charity;CFQ7TTC0LHSW-9-P1M-Monthly-Charity
Office 365 E1;CFQ7TTC0LF8Q;1;P1Y;Monthly;Commercial;GBP;77,64;97,08;CFQ7TTC0LF8Q-1-P1Y-Monthly-Commercial;CFQ7TTC0LF8Q-1-P1Y-Monthly-Commercial
Office 365 E1;CFQ7TTC0LF8Q;1;P1M;Monthly;Commercial;GBP;7,39;9,24;CFQ7TTC0LF8Q-1-P1M-Monthly-Commercial;CFQ7TTC0LF8Q-1-P1M-Monthly-Commercial
Office 365 E1 (no Teams);CFQ7TTC0LF8Q;001S;P1Y;Monthly;Commercial;GBP;52,44;65,52;CFQ7TTC0LF8Q-001S-P1Y-Monthly-Commercial;CFQ7TTC0LF8Q-001S-P1Y-Monthly-Commercial
Office 365 E1 (Non-Profit Pricing);CFQ7TTC0LF8Q;19;P1Y;Monthly;Charity;GBP;21,72;24,24;CFQ7TTC0LF8Q-19-P1Y-Monthly-Charity;CFQ7TTC0LF8Q-19-P1Y-Monthly-Charity
Office 365 E1 (no Teams);CFQ7TTC0LF8Q;001S;P1M;Monthly;Commercial;GBP;4,99;6,24;CFQ7TTC0LF8Q-001S-P1M-Monthly-Commercial;CFQ7TTC0LF8Q-001S-P1M-Monthly-Commercial
Office 365 E1 (no Teams);CFQ7TTC0LF8Q;001S;P1Y;Annual;Commercial;GBP;49,92;62,4;CFQ7TTC0LF8Q-001S-P1Y-Annual-Commercial;CFQ7TTC0LF8Q-001S-P1Y-Annual-Commercial
Office 365 E1 (Non-Profit Pricing);CFQ7TTC0LF8Q;19;P1Y;Annual;Charity;GBP;20,74;23,04;CFQ7TTC0LF8Q-19-P1Y-Annual-Charity;CFQ7TTC0LF8Q-19-P1Y-Annual-Charity
Office 365 E1;CFQ7TTC0LF8Q;1;P1Y;Annual;Commercial;GBP;73,92;92,4;CFQ7TTC0LF8Q-1-P1Y-Annual-Commercial;CFQ7TTC0LF8Q-1-P1Y-Annual-Commercial
Office 365 E1 (Non-Profit Pricing);CFQ7TTC0LF8Q;19;P1M;Monthly;Charity;GBP;2,07;2,3;CFQ7TTC0LF8Q-19-P1M-Monthly-Charity;CFQ7TTC0LF8Q-19-P1M-Monthly-Charity
Office 365 E3 (no Teams);CFQ7TTC0LF8R;21;P1M;None;Commercial;GBP;0;0;CFQ7TTC0LF8R-21-P1M-None-Commercial;CFQ7TTC0LF8R-21-P1M-None-Commercial
Office 365 E3;CFQ7TTC0LF8R;1;P1Y;Annual;Commercial;GBP;197,76;247,2;CFQ7TTC0LF8R-1-P1Y-Annual-Commercial;CFQ7TTC0LF8R-1-P1Y-Annual-Commercial
Office 365 E3 (Non-Profit Pricing);CFQ7TTC0LF8R;14;P1Y;Annual;Charity;GBP;56,16;62,4;CFQ7TTC0LF8R-14-P1Y-Annual-Charity;CFQ7TTC0LF8R-14-P1Y-Annual-Charity
Office 365 E3 (Non-Profit Pricing);CFQ7TTC0LF8R;001S;P1M;None;Charity;GBP;0;0;CFQ7TTC0LF8R-001S-P1M-None-Charity;CFQ7TTC0LF8R-001S-P1M-None-Charity
Office 365 E3 (no Teams);CFQ7TTC0LF8R;20;P1Y;Annual;Commercial;GBP;134,4;168;CFQ7TTC0LF8R-20-P1Y-Annual-Commercial;CFQ7TTC0LF8R-20-P1Y-Annual-Commercial
Office 365 E3 (no Teams);CFQ7TTC0LF8R;20;P1M;Monthly;Commercial;GBP;13,44;16,8;CFQ7TTC0LF8R-20-P1M-Monthly-Commercial;CFQ7TTC0LF8R-20-P1M-Monthly-Commercial
Office 365 E3;CFQ7TTC0LF8R;8;P1M;None;Commercial;GBP;0;0;CFQ7TTC0LF8R-8-P1M-None-Commercial;CFQ7TTC0LF8R-8-P1M-None-Commercial
Office 365 E3 (Non-Profit Pricing);CFQ7TTC0LF8R;14;P1Y;Monthly;Charity;GBP;58,92;65,52;CFQ7TTC0LF8R-14-P1Y-Monthly-Charity;CFQ7TTC0LF8R-14-P1Y-Monthly-Charity
Office 365 E3 (no Teams);CFQ7TTC0LF8R;20;P1Y;Monthly;Commercial;GBP;141,12;176,4;CFQ7TTC0LF8R-20-P1Y-Monthly-Commercial;CFQ7TTC0LF8R-20-P1Y-Monthly-Commercial
Office 365 E3;CFQ7TTC0LF8R;1;P1M;Monthly;Commercial;GBP;19,78;24,72;CFQ7TTC0LF8R-1-P1M-Monthly-Commercial;CFQ7TTC0LF8R-1-P1M-Monthly-Commercial
Office 365 E3;CFQ7TTC0LF8R;1;P1Y;Monthly;Commercial;GBP;207,6;259,56;CFQ7TTC0LF8R-1-P1Y-Monthly-Commercial;CFQ7TTC0LF8R-1-P1Y-Monthly-Commercial
Office 365 E3 (Non-Profit Pricing);CFQ7TTC0LF8R;14;P1M;Monthly;Charity;GBP;5,62;6,24;CFQ7TTC0LF8R-14-P1M-Monthly-Charity;CFQ7TTC0LF8R-14-P1M-Monthly-Charity
Office 365 E5 without Audio Conferencing;CFQ7TTC0LF8S;1;P1Y;Annual;Commercial;GBP;327,36;409,2;CFQ7TTC0LF8S-1-P1Y-Annual-Commercial;CFQ7TTC0LF8S-1-P1Y-Annual-Commercial
Office 365 E5 (Non-Profit Pricing);CFQ7TTC0LF8S;16;P1M;None;Charity;GBP;0;0;CFQ7TTC0LF8S-16-P1M-None-Charity;CFQ7TTC0LF8S-16-P1M-None-Charity
Office 365 E5;CFQ7TTC0LF8S;2;P1Y;Monthly;Commercial;GBP;343,68;429,72;CFQ7TTC0LF8S-2-P1Y-Monthly-Commercial;CFQ7TTC0LF8S-2-P1Y-Monthly-Commercial
Office 365 E5;CFQ7TTC0LF8S;9;P1M;None;Commercial;GBP;0;0;CFQ7TTC0LF8S-9-P1M-None-Commercial;CFQ7TTC0LF8S-9-P1M-None-Commercial
Office 365 E5 (no Teams);CFQ7TTC0LF8S;001J;P1M;Monthly;Commercial;GBP;26,4;33;CFQ7TTC0LF8S-001J-P1M-Monthly-Commercial;CFQ7TTC0LF8S-001J-P1M-Monthly-Commercial
Office 365 E5 without Audio Conferencing;CFQ7TTC0LF8S;1;P1M;Monthly;Commercial;GBP;32,74;40,92;CFQ7TTC0LF8S-1-P1M-Monthly-Commercial;CFQ7TTC0LF8S-1-P1M-Monthly-Commercial
Office 365 E5 without Audio Conferencing;CFQ7TTC0LF8S;000B;P1M;None;Commercial;GBP;0;0;CFQ7TTC0LF8S-000B-P1M-None-Commercial;CFQ7TTC0LF8S-000B-P1M-None-Commercial
Office 365 E5 without Audio Conferencing;CFQ7TTC0LF8S;1;P1Y;Monthly;Commercial;GBP;343,68;429,72;CFQ7TTC0LF8S-1-P1Y-Monthly-Commercial;CFQ7TTC0LF8S-1-P1Y-Monthly-Commercial
Office 365 E5;CFQ7TTC0LF8S;2;P1M;Monthly;Commercial;GBP;32,74;40,92;CFQ7TTC0LF8S-2-P1M-Monthly-Commercial;CFQ7TTC0LF8S-2-P1M-Monthly-Commercial
Office 365 E5 (Non-Profit Pricing);CFQ7TTC0LF8S;12;P1Y;Annual;Charity;GBP;146,88;163,2;CFQ7TTC0LF8S-12-P1Y-Annual-Charity;CFQ7TTC0LF8S-12-P1Y-Annual-Charity
Office 365 E5 (no Teams);CFQ7TTC0LF8S;001J;P1Y;Annual;Commercial;GBP;264;330;CFQ7TTC0LF8S-001J-P1Y-Annual-Commercial;CFQ7TTC0LF8S-001J-P1Y-Annual-Commercial
Office 365 E5 without Audio Conferencing (Non-Profit Pricing);CFQ7TTC0LF8S;13;P1M;Monthly;Charity;GBP;14,69;16,32;CFQ7TTC0LF8S-13-P1M-Monthly-Charity;CFQ7TTC0LF8S-13-P1M-Monthly-Charity
Office 365 E5 (Non-Profit Pricing);CFQ7TTC0LF8S;12;P1M;Monthly;Charity;GBP;14,69;16,32;CFQ7TTC0LF8S-12-P1M-Monthly-Charity;CFQ7TTC0LF8S-12-P1M-Monthly-Charity
Office 365 E5 without Audio Conferencing (Non-Profit Pricing);CFQ7TTC0LF8S;13;P1Y;Monthly;Charity;GBP;154,2;171,36;CFQ7TTC0LF8S-13-P1Y-Monthly-Charity;CFQ7TTC0LF8S-13-P1Y-Monthly-Charity
Office 365 E5 (no Teams);CFQ7TTC0LF8S;001J;P1Y;Monthly;Commercial;GBP;277,2;346,56;CFQ7TTC0LF8S-001J-P1Y-Monthly-Commercial;CFQ7TTC0LF8S-001J-P1Y-Monthly-Commercial
Office 365 E5 without Audio Conferencing (Non-Profit Pricing);CFQ7TTC0LF8S;13;P1Y;Annual;Charity;GBP;146,88;163,2;CFQ7TTC0LF8S-13-P1Y-Annual-Charity;CFQ7TTC0LF8S-13-P1Y-Annual-Charity
Office 365 E5 (no Teams);CFQ7TTC0LF8S;001K;P1M;None;Commercial;GBP;0;0;CFQ7TTC0LF8S-001K-P1M-None-Commercial;CFQ7TTC0LF8S-001K-P1M-None-Commercial
Office 365 E5;CFQ7TTC0LF8S;2;P1Y;Annual;Commercial;GBP;327,36;409,2;CFQ7TTC0LF8S-2-P1Y-Annual-Commercial;CFQ7TTC0LF8S-2-P1Y-Annual-Commercial
Office 365 E5 (Non-Profit Pricing);CFQ7TTC0LF8S;12;P1Y;Monthly;Charity;GBP;154,2;171,36;CFQ7TTC0LF8S-12-P1Y-Monthly-Charity;CFQ7TTC0LF8S-12-P1Y-Monthly-Charity
Office 365 Extra File Storage;CFQ7TTC0LHS9;1;P1M;Monthly;Commercial;GBP;0,14;0,18;CFQ7TTC0LHS9-1-P1M-Monthly-Commercial;CFQ7TTC0LHS9-1-P1M-Monthly-Commercial
Office 365 Extra File Storage (Non-Profit Pricing);CFQ7TTC0LHS9;000G;P1M;Monthly;Charity;GBP;0,06;0,07;CFQ7TTC0LHS9-000G-P1M-Monthly-Charity;CFQ7TTC0LHS9-000G-P1M-Monthly-Charity
Office 365 Extra File Storage;CFQ7TTC0LHS9;1;P1Y;Monthly;Commercial;GBP;1,56;1,92;CFQ7TTC0LHS9-1-P1Y-Monthly-Commercial;CFQ7TTC0LHS9-1-P1Y-Monthly-Commercial
Office 365 Extra File Storage (Education Faculty Pricing);CFQ7TTC0LHS9;000K;P1Y;Monthly;Education;GBP;1,56;1,92;CFQ7TTC0LHS9-000K-P1Y-Monthly-Education;CFQ7TTC0LHS9-000K-P1Y-Monthly-Education
Office 365 Extra File Storage (Education Faculty Pricing);CFQ7TTC0LHS9;000K;P1M;Monthly;Education;GBP;0,14;0,18;CFQ7TTC0LHS9-000K-P1M-Monthly-Education;CFQ7TTC0LHS9-000K-P1M-Monthly-Education
Office 365 Extra File Storage (Non-Profit Pricing);CFQ7TTC0LHS9;000G;P1Y;Monthly;Charity;GBP;0,72;0,72;CFQ7TTC0LHS9-000G-P1Y-Monthly-Charity;CFQ7TTC0LHS9-000G-P1Y-Monthly-Charity
Office 365 Extra File Storage (Education Faculty Pricing);CFQ7TTC0LHS9;000K;P1Y;Annual;Education;GBP;1,44;1,8;CFQ7TTC0LHS9-000K-P1Y-Annual-Education;CFQ7TTC0LHS9-000K-P1Y-Annual-Education
Office 365 Extra File Storage (Non-Profit Pricing);CFQ7TTC0LHS9;000G;P1Y;Annual;Charity;GBP;0,65;0,72;CFQ7TTC0LHS9-000G-P1Y-Annual-Charity;CFQ7TTC0LHS9-000G-P1Y-Annual-Charity
Office 365 Extra File Storage;CFQ7TTC0LHS9;1;P1Y;Annual;Commercial;GBP;1,44;1,8;CFQ7TTC0LHS9-1-P1Y-Annual-Commercial;CFQ7TTC0LHS9-1-P1Y-Annual-Commercial
Office 365 F3 (Non-Profit Pricing);CFQ7TTC0LGZW;001C;P1Y;Annual;Charity;GBP;8,32;9,24;CFQ7TTC0LGZW-001C-P1Y-Annual-Charity;CFQ7TTC0LGZW-001C-P1Y-Annual-Charity
Office 365 F3 (no Teams);CFQ7TTC0LGZW;001F;P1Y;Monthly;Commercial;GBP;27,24;34,08;CFQ7TTC0LGZW-001F-P1Y-Monthly-Commercial;CFQ7TTC0LGZW-001F-P1Y-Monthly-Commercial
Office 365 F3 (Non-Profit Pricing);CFQ7TTC0LGZW;001C;P1M;Monthly;Charity;GBP;0,83;0,92;CFQ7TTC0LGZW-001C-P1M-Monthly-Charity;CFQ7TTC0LGZW-001C-P1M-Monthly-Charity
Office 365 F3 (Non-Profit Pricing);CFQ7TTC0LGZW;001C;P1Y;Monthly;Charity;GBP;8,76;9,72;CFQ7TTC0LGZW-001C-P1Y-Monthly-Charity;CFQ7TTC0LGZW-001C-P1Y-Monthly-Charity
Office 365 F3 (no Teams);CFQ7TTC0LGZW;001F;P1M;Monthly;Commercial;GBP;2,59;3,24;CFQ7TTC0LGZW-001F-P1M-Monthly-Commercial;CFQ7TTC0LGZW-001F-P1M-Monthly-Commercial
Office 365 F3;CFQ7TTC0LGZW;1;P1Y;Annual;Commercial;GBP;29,76;37,2;CFQ7TTC0LGZW-1-P1Y-Annual-Commercial;CFQ7TTC0LGZW-1-P1Y-Annual-Commercial
Office 365 F3 (no Teams);CFQ7TTC0LGZW;001F;P1Y;Annual;Commercial;GBP;25,92;32,4;CFQ7TTC0LGZW-001F-P1Y-Annual-Commercial;CFQ7TTC0LGZW-001F-P1Y-Annual-Commercial
Office 365 F3;CFQ7TTC0LGZW;1;P1M;Monthly;Commercial;GBP;2,98;3,72;CFQ7TTC0LGZW-1-P1M-Monthly-Commercial;CFQ7TTC0LGZW-1-P1M-Monthly-Commercial
Office 365 F3;CFQ7TTC0LGZW;1;P1Y;Monthly;Commercial;GBP;31,2;39,12;CFQ7TTC0LGZW-1-P1Y-Monthly-Commercial;CFQ7TTC0LGZW-1-P1Y-Monthly-Commercial
OneDrive for business (Plan 1);CFQ7TTC0LHSV;1;P1M;Monthly;Commercial;GBP;3,65;4,56;CFQ7TTC0LHSV-1-P1M-Monthly-Commercial;CFQ7TTC0LHSV-1-P1M-Monthly-Commercial
OneDrive for business (Plan 1);CFQ7TTC0LHSV;1;P1Y;Monthly;Commercial;GBP;38,28;47,88;CFQ7TTC0LHSV-1-P1Y-Monthly-Commercial;CFQ7TTC0LHSV-1-P1Y-Monthly-Commercial
OneDrive for business (Plan 1);CFQ7TTC0LHSV;1;P1Y;Annual;Commercial;GBP;36,48;45,6;CFQ7TTC0LHSV-1-P1Y-Annual-Commercial;CFQ7TTC0LHSV-1-P1Y-Annual-Commercial
OneDrive for business (Plan 2);CFQ7TTC0LH1M;1;P1M;Monthly;Commercial;GBP;7,39;9,24;CFQ7TTC0LH1M-1-P1M-Monthly-Commercial;CFQ7TTC0LH1M-1-P1M-Monthly-Commercial
OneDrive for business (Plan 2);CFQ7TTC0LH1M;1;P1Y;Monthly;Commercial;GBP;77,64;97,08;CFQ7TTC0LH1M-1-P1Y-Monthly-Commercial;CFQ7TTC0LH1M-1-P1Y-Monthly-Commercial
